,0
0,5
1,4
2,4
3,5
4,8
5,4
6,5
7,0
8,6
9,7
10,2
11,5
12,5
13,5
14,9
15,9
16,4
17,5
18,4
19,4
20,4
21,4
22,5
23,5
24,9
25,5
26,5
27,4
28,7
29,9
30,5
31,8
32,9
33,8
34,1
35,9
36,7
37,4
38,4
39,0
40,5
41,5
42,1
43,1
44,5
45,1
46,1
47,8
48,5
49,5
50,0
51,5
52,1
53,0
54,1
55,9
56,9
57,5
58,0
59,5
60,9
61,5
62,9
63,0
64,5
65,5
66,9
67,9
68,0
69,5
70,9
71,1
72,5
73,4
74,0
75,8
76,4
77,0
,precision,recall,f1-score,support
0,0.7377049180327869,0.8181818181818182,0.7758620689655172,55.0
1,0.9230769230769231,0.96,0.9411764705882353,125.0
2,0.7142857142857143,0.3333333333333333,0.4545454545454545,15.0
3,0.9090909090909091,0.6666666666666666,0.7692307692307692,15.0
4,0.7317073170731707,0.6,0.6593406593406594,50.0
5,0.78125,0.9090909090909091,0.8403361344537814,55.0
6,1.0,0.3333333333333333,0.5,15.0
7,1.0,1.0,1.0,15.0
8,0.7586206896551724,0.88,0.8148148148148148,50.0
9,0.84251968503937,0.8629032258064516,0.852589641434263,124.0
accuracy,0.8304431599229287,0.8304431599229287,0.8304431599229287,0.8304431599229287
macro avg,0.8398256156254046,0.7363509286412513,0.7607896013373495,519.0
weighted avg,0.8328836734265261,0.8304431599229287,0.8223959395257351,519.0
