,0
0,11
1,7
2,25
3,25
4,0
5,10
6,6
7,5
8,13
9,14
10,15
11,25
12,2
13,15
14,19
15,8
16,0
17,11
18,24
19,24
20,3
21,13
22,4
23,2
24,17
25,9
26,8
27,12
28,14
29,4
30,1
31,8
32,16
33,12
34,22
35,8
36,5
37,21
38,15
39,13
40,18
41,6
42,14
43,14
44,18
45,7
46,18
47,7
48,5
49,9
50,5
51,2
52,11
53,13
54,2
55,1
56,17
57,20
58,12
59,18
60,10
61,5
62,24
63,11
64,6
65,5
66,17
67,10
68,12
69,20
70,19
71,20
72,4
73,21
74,7
75,24
76,19
77,19
,precision,recall,f1-score,support
0,0.4,0.5,0.4444444444444445,4.0
1,1.0,0.5,0.6666666666666666,2.0
2,0.6,0.75,0.6666666666666665,4.0
3,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.0
4,1.0,1.0,1.0,1.0
5,1.0,0.5,0.6666666666666666,2.0
6,1.0,0.25,0.4,4.0
7,0.4,0.6666666666666666,0.5,3.0
8,0.42857142857142855,1.0,0.6,3.0
9,0.25,0.25,0.25,4.0
10,0.0,0.0,0.0,3.0
11,0.5,0.75,0.6,4.0
12,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0
13,0.5,0.25,0.3333333333333333,4.0
14,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0
15,0.5,0.3333333333333333,0.4,3.0
16,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.0
17,0.3333333333333333,0.5,0.4,4.0
18,0.6,1.0,0.7499999999999999,3.0
19,0.5,0.5,0.5,2.0
20,0.5,0.3333333333333333,0.4,3.0
21,0.0,0.0,0.0,3.0
22,0.5,0.3333333333333333,0.4,3.0
23,0.5,0.5,0.5,2.0
24,0.5,0.3333333333333333,0.4,3.0
25,0.0,0.0,0.0,3.0
accuracy,0.45569620253164556,0.45569620253164556,0.45569620253164556,0.45569620253164556
macro avg,0.5004578754578755,0.47115384615384615,0.4568376068376069,79.0
weighted avg,0.4761904761904762,0.45569620253164556,0.43537271448663856,79.0
