,0
0,9
1,4
2,2
3,9
4,8
5,9
6,9
7,0
8,6
9,9
10,2
11,5
12,6
13,2
14,9
15,9
16,4
17,5
18,4
19,9
20,9
21,4
22,5
23,5
24,8
25,2
26,9
27,4
28,1
29,6
30,9
31,7
32,9
33,6
34,1
35,9
36,1
37,5
38,9
39,0
40,9
41,5
42,5
43,0
44,9
45,1
46,0
47,4
48,5
49,5
50,0
51,5
52,9
53,0
54,1
55,5
56,4
57,4
58,0
59,9
60,9
61,0
62,9
63,9
64,9
65,0
66,9
67,0
68,9
69,5
70,0
71,7
72,2
73,4
74,6
75,8
76,0
77,0
,precision,recall,f1-score,support
0,0.65625,0.7636363636363637,0.7058823529411765,55.0
1,0.9565217391304348,0.88,0.9166666666666666,125.0
2,0.4,0.26666666666666666,0.32,15.0
3,0.8666666666666667,0.8666666666666667,0.8666666666666667,15.0
4,0.5,0.44,0.46808510638297873,50.0
5,0.6721311475409836,0.7454545454545455,0.7068965517241379,55.0
6,0.4375,0.4666666666666667,0.45161290322580644,15.0
7,0.8333333333333334,1.0,0.9090909090909091,15.0
8,0.7166666666666667,0.86,0.7818181818181817,50.0
9,0.7413793103448276,0.6935483870967742,0.7166666666666668,124.0
accuracy,0.7379576107899807,0.7379576107899807,0.7379576107899807,0.7379576107899807
macro avg,0.6780448863682913,0.6982639296187684,0.6843386005183192,519.0
weighted avg,0.7388305362661857,0.7379576107899807,0.7357583070354549,519.0
