,0
0,11
1,7
2,9
3,5
4,15
5,10
6,9
7,12
8,23
9,14
10,15
11,9
12,2
13,3
14,17
15,8
16,13
17,11
18,24
19,24
20,21
21,7
22,4
23,2
24,10
25,14
26,8
27,24
28,16
29,1
30,14
31,0
32,14
33,12
34,22
35,8
36,14
37,20
38,15
39,13
40,15
41,18
42,6
43,16
44,7
45,22
46,22
47,7
48,5
49,9
50,12
51,2
52,11
53,12
54,6
55,15
56,8
57,20
58,12
59,6
60,10
61,5
62,8
63,7
64,18
65,5
66,1
67,17
68,12
69,20
70,19
71,20
72,25
73,21
74,7
75,0
76,19
77,19
,precision,recall,f1-score,support
0,0.8888888888888888,0.7272727272727273,0.7999999999999999,55.0
1,0.8367346938775511,0.984,0.9044117647058824,125.0
2,0.7272727272727273,0.5333333333333333,0.6153846153846153,15.0
3,0.75,0.6,0.6666666666666665,15.0
4,0.5147058823529411,0.7,0.5932203389830508,50.0
5,0.5473684210526316,0.9454545454545454,0.6933333333333334,55.0
6,1.0,0.26666666666666666,0.4210526315789474,15.0
7,1.0,0.9333333333333333,0.9655172413793104,15.0
8,0.8125,0.78,0.7959183673469388,50.0
9,0.9733333333333334,0.5887096774193549,0.7336683417085429,124.0
accuracy,0.7649325626204239,0.7649325626204239,0.7649325626204239,0.7649325626204239
macro avg,0.8050803946778073,0.7058770283479961,0.7189173301087288,519.0
weighted avg,0.8146410542226373,0.7649325626204239,0.7623235663488833,519.0
