,0
0,13
1,7
2,2
3,18
4,17
5,25
6,23
7,22
8,20
9,6
10,9
11,11
12,19
13,1
14,5
15,1
16,8
17,2
18,12
19,16
20,0
21,25
22,17
23,16
24,1
25,22
26,8
27,21
28,12
29,1
30,12
31,10
32,16
33,10
34,17
35,16
36,1
37,15
38,12
39,16
40,11
41,13
42,1
43,13
44,17
45,12
46,14
47,24
48,0
49,0
50,3
51,22
52,20
53,3
54,14
55,25
56,9
57,15
58,14
59,13
60,2
61,11
62,12
63,17
64,6
65,6
66,20
67,13
68,3
69,24
70,22
71,21
72,8
73,21
74,18
75,0
76,17
77,12
78,19
,precision,recall,f1-score,support
0,0.5,0.5,0.5,4.0
1,0.3333333333333333,1.0,0.5,2.0
2,1.0,0.75,0.8571428571428571,4.0
3,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0
4,1.0,0.0,0.0,1.0
5,1.0,0.5,0.6666666666666666,2.0
6,0.6666666666666666,0.5,0.5714285714285715,4.0
7,1.0,0.3333333333333333,0.5,3.0
8,1.0,1.0,1.0,3.0
9,1.0,0.5,0.6666666666666666,4.0
10,0.5,0.3333333333333333,0.4,3.0
11,1.0,0.75,0.8571428571428571,4.0
12,0.2857142857142857,0.6666666666666666,0.4,3.0
13,0.6,0.75,0.6666666666666665,4.0
14,1.0,1.0,1.0,3.0
15,1.0,0.6666666666666666,0.8,3.0
16,0.6,1.0,0.7499999999999999,3.0
17,0.5,0.75,0.6,4.0
18,1.0,0.6666666666666666,0.8,3.0
19,1.0,1.0,1.0,2.0
20,1.0,1.0,1.0,3.0
21,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0
22,0.75,1.0,0.8571428571428571,3.0
23,1.0,0.5,0.6666666666666666,2.0
24,1.0,0.6666666666666666,0.8,3.0
25,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0
accuracy,0.6962025316455697,0.6962025316455697,0.6962025316455697,0.6962025316455697
macro avg,0.7975274725274725,0.685897435897436,0.6869047619047619,79.0
weighted avg,0.7865883062085594,0.6962025316455697,0.7020795660036167,79.0
