,0
0,5
1,4
2,4
3,5
4,8
5,8
6,5
7,9
8,6
9,7
10,2
11,5
12,9
13,5
14,2
15,9
16,4
17,5
18,4
19,9
20,0
21,0
22,5
23,5
24,9
25,7
26,9
27,4
28,7
29,9
30,5
31,8
32,9
33,8
34,7
35,9
36,3
37,1
38,4
39,0
40,5
41,6
42,5
43,6
44,5
45,1
46,1
47,8
48,5
49,5
50,0
51,7
52,1
53,1
54,5
55,9
56,9
57,5
58,0
59,7
60,9
61,0
62,9
63,8
64,5
65,5
66,9
67,9
68,0
69,4
70,4
71,6
72,9
73,9
74,4
75,8
76,4
77,4
,precision,recall,f1-score,support
0,0.8771929824561403,0.9090909090909091,0.8928571428571428,55.0
1,0.959349593495935,0.944,0.9516129032258064,125.0
2,0.6153846153846154,0.5333333333333333,0.5714285714285715,15.0
3,0.7222222222222222,0.8666666666666667,0.7878787878787877,15.0
4,0.7111111111111111,0.64,0.6736842105263158,50.0
5,0.796875,0.9272727272727272,0.8571428571428571,55.0
6,1.0,0.5333333333333333,0.6956521739130436,15.0
7,0.9375,1.0,0.967741935483871,15.0
8,0.8305084745762712,0.98,0.8990825688073395,50.0
9,0.8706896551724138,0.8145161290322581,0.8416666666666667,124.0
accuracy,0.8574181117533719,0.8574181117533719,0.8574181117533719,0.8574181117533719
macro avg,0.832083365441871,0.8148213098729228,0.8138747817930401,519.0
weighted avg,0.8596638483852227,0.8574181117533719,0.8546187679520989,519.0
